code,name,address,coordinates
29200146,월전동,광주광역시 광산구 월전동,POINT(35.1205419511992 126.774886883014)
29200147,장록동,광주광역시 광산구 장록동,POINT(35.1350373921636 126.77185373435)
29200148,송촌동,광주광역시 광산구 송촌동,POINT(35.139587791383 126.77982935428)
29200149,지죽동,광주광역시 광산구 지죽동,POINT(35.1449909446426 126.758284436447)
29200150,용동,광주광역시 광산구 용동,POINT(35.132137313151 126.754578796432)
29200151,용곡동,광주광역시 광산구 용곡동,POINT(35.1250660744642 126.74366411212)
29200152,지정동,광주광역시 광산구 지정동,POINT(35.1361426270623 126.717975727255)
29200153,명화동,광주광역시 광산구 명화동,POINT(35.1249893607533 126.725110213284)
29200154,동산동,광주광역시 광산구 동산동,POINT(35.1158938480394 126.72397797108)
29200155,연산동,광주광역시 광산구 연산동,POINT(35.1144911893795 126.750529094707)
29200156,도덕동,광주광역시 광산구 도덕동,POINT(35.1495638620139 126.706590801087)
29200157,송산동,광주광역시 광산구 송산동,POINT(35.1647517555484 126.717995541967)
29200158,지평동,광주광역시 광산구 지평동,POINT(35.1497053521232 126.733499282853)
29200159,오운동,광주광역시 광산구 오운동,POINT(35.1454098811868 126.693274836386)
29200160,삼거동,광주광역시 광산구 삼거동,POINT(35.1642492358937 126.672985880212)
29200161,양동,광주광역시 광산구 양동,POINT(35.1539793155816 126.661863353223)
29200162,내산동,광주광역시 광산구 내산동,POINT(35.1234175110581 126.6597955543)
29200163,대산동,광주광역시 광산구 대산동,POINT(35.1389123604429 126.672406920861)
29200164,송학동,광주광역시 광산구 송학동,POINT(35.1170228591059 126.6774529625)
29200165,신동,광주광역시 광산구 신동,POINT(35.1145431931149 126.687423107013)
29200166,삼도동,광주광역시 광산구 삼도동,POINT(35.1262864911309 126.690375563555)
29200167,남산동,광주광역시 광산구 남산동,POINT(35.1765847896206 126.725871954598)
29200168,송치동,광주광역시 광산구 송치동,POINT(35.1790100688611 126.738387792705)
29200169,산수동,광주광역시 광산구 산수동,POINT(35.18250599307 126.746237351834)
29200170,선동,광주광역시 광산구 선동,POINT(35.2012196645925 126.747004945903)
29200171,지산동,광주광역시 광산구 지산동,POINT(35.191150071838 126.733693415791)
29200172,왕동,광주광역시 광산구 왕동,POINT(35.1985885828777 126.714935766693)
29200173,북산동,광주광역시 광산구 북산동,POINT(35.1768660441649 126.710392099501)
29200174,명도동,광주광역시 광산구 명도동,POINT(35.1871956883705 126.703008082695)
29200175,동호동,광주광역시 광산구 동호동,POINT(35.1820037722416 126.68860104528)
29200176,덕림동,광주광역시 광산구 덕림동,POINT(35.1863427369928 126.670161375704)
29200177,양산동,광주광역시 광산구 양산동,POINT(35.1975911093947 126.697602867333)
29200178,동림동,광주광역시 광산구 동림동,POINT(35.2067052859842 126.690364917299)
29200202,오선동,광주광역시 광산구 오선동,POINT(35.2028639369304 126.801235103295)
30110101,원동,대전광역시 동구 원동,POINT(36.3273754232809 127.434178396422)
30110102,인동,대전광역시 동구 인동,POINT(36.3220737686573 127.438875233153)
30110103,효동,대전광역시 동구 효동,POINT(36.3170523805906 127.441818056525)
30110104,천동,대전광역시 동구 천동,POINT(36.3148371241356 127.446228483964)
30110105,가오동,대전광역시 동구 가오동,POINT(36.3080818514056 127.459560061295)
30110106,신흥동,대전광역시 동구 신흥동,POINT(36.3222118390575 127.445401889362)
30110107,판암동,대전광역시 동구 판암동,POINT(36.3173568237101 127.457667993794)
30110108,삼정동,대전광역시 동구 삼정동,POINT(36.3235534586091 127.474275332343)
30110109,용운동,대전광역시 동구 용운동,POINT(36.3281414785866 127.461580056854)
30110110,대동,대전광역시 동구 대동,POINT(36.3301051112743 127.442769372147)
30110111,자양동,대전광역시 동구 자양동,POINT(36.3354899505013 127.448725370359)
30110112,신안동,대전광역시 동구 신안동,POINT(36.330738315151 127.438211022048)
30110113,소제동,대전광역시 동구 소제동,POINT(36.3347483765342 127.437765680729)
30110114,가양동,대전광역시 동구 가양동,POINT(36.347019755256 127.441416938884)
30110115,용전동,대전광역시 동구 용전동,POINT(36.3577370465832 127.432394996182)
30110116,성남동,대전광역시 동구 성남동,POINT(36.3445109239963 127.437486132961)
30110117,홍도동,대전광역시 동구 홍도동,POINT(36.348958388167 127.425711387429)
30110118,삼성동,대전광역시 동구 삼성동,POINT(36.3405647879049 127.42217253113)
30110119,정동,대전광역시 동구 정동,POINT(36.3339496363015 127.43240161029)
30110120,중동,대전광역시 동구 중동,POINT(36.3311352793615 127.430149629236)
30110121,추동,대전광역시 동구 추동,POINT(36.3728095821003 127.470205903331)
30110122,비룡동,대전광역시 동구 비룡동,POINT(36.3436425678873 127.476054656938)
30110123,주산동,대전광역시 동구 주산동,POINT(36.3595285529654 127.478727328669)
30110124,용계동,대전광역시 동구 용계동,POINT(36.372968498268 127.48810337041)
30110125,마산동,대전광역시 동구 마산동,POINT(36.3879302296938 127.488406415532)
30110126,효평동,대전광역시 동구 효평동,POINT(36.3985055162119 127.46697190424)
30110127,직동,대전광역시 동구 직동,POINT(36.4192547799407 127.485725758392)
30110128,세천동,대전광역시 동구 세천동,POINT(36.3273525275511 127.493053112169)
30110129,신상동,대전광역시 동구 신상동,POINT(36.3612821224961 127.516406452962)
30110130,신하동,대전광역시 동구 신하동,POINT(36.3632131523996 127.500566196125)
30110131,신촌동,대전광역시 동구 신촌동,POINT(36.3717182112141 127.516274840536)
30110132,사성동,대전광역시 동구 사성동,POINT(36.3841858427103 127.517315728032)
30110133,내탑동,대전광역시 동구 내탑동,POINT(36.4009541830653 127.511576636429)
30110134,오동,대전광역시 동구 오동,POINT(36.4154677605755 127.522932877107)
30110135,주촌동,대전광역시 동구 주촌동,POINT(36.4047594095506 127.531676984594)
30110136,낭월동,대전광역시 동구 낭월동,POINT(36.2853809699101 127.487365904407)
30110137,대별동,대전광역시 동구 대별동,POINT(36.281083048394 127.457531817982)
30110138,이사동,대전광역시 동구 이사동,POINT(36.2782524031907 127.443424634903)
30110139,대성동,대전광역시 동구 대성동,POINT(36.293802952404 127.469918368439)
30110140,장척동,대전광역시 동구 장척동,POINT(36.2540795748578 127.441320808933)
30110141,소호동,대전광역시 동구 소호동,POINT(36.264737640589 127.449379680235)
30110142,구도동,대전광역시 동구 구도동,POINT(36.2673193416728 127.471664844759)
30110143,삼괴동,대전광역시 동구 삼괴동,POINT(36.245319119014 127.477237711421)
30110144,상소동,대전광역시 동구 상소동,POINT(36.2308653584164 127.460344728626)
30110145,하소동,대전광역시 동구 하소동,POINT(36.2159199552795 127.437289593048)
30140101,은행동,대전광역시 중구 은행동,POINT(36.3284743770725 127.428317409366)
30140102,선화동,대전광역시 중구 선화동,POINT(36.3305087346124 127.418794838885)
30140103,목동,대전광역시 중구 목동,POINT(36.3358684217499 127.408527307191)
30140104,중촌동,대전광역시 중구 중촌동,POINT(36.3388938195041 127.412419375833)
30140105,대흥동,대전광역시 중구 대흥동,POINT(36.3233563031688 127.424102081287)
30140106,문창동,대전광역시 중구 문창동,POINT(36.316216027142 127.437915923805)
30140107,석교동,대전광역시 중구 석교동,POINT(36.3097179432206 127.442480375975)
30140108,호동,대전광역시 중구 호동,POINT(36.2965798754591 127.43131802123)
30140109,옥계동,대전광역시 중구 옥계동,POINT(36.2970906575424 127.452103442805)
30140110,대사동,대전광역시 중구 대사동,POINT(36.3176799385078 127.424819646891)
30140111,부사동,대전광역시 중구 부사동,POINT(36.3142129187367 127.433655534598)
30140112,용두동,대전광역시 중구 용두동,POINT(36.3251884948564 127.410391530714)
30140113,오류동,대전광역시 중구 오류동,POINT(36.3254558995848 127.403848952525)
30140114,태평동,대전광역시 중구 태평동,POINT(36.3264278223224 127.394539034565)
30140115,유천동,대전광역시 중구 유천동,POINT(36.315095902437 127.395234672172)
30140116,문화동,대전광역시 중구 문화동,POINT(36.3152626096338 127.406789549422)
30140117,산성동,대전광역시 중구 산성동,POINT(36.3054035846103 127.386171712159)
30140118,사정동,대전광역시 중구 사정동,POINT(36.2949213988928 127.397065476943)
30140119,안영동,대전광역시 중구 안영동,POINT(36.2769483551484 127.379242268111)
30140120,무수동,대전광역시 중구 무수동,POINT(36.2818497375633 127.4069811764)
30140121,구완동,대전광역시 중구 구완동,POINT(36.279421202243 127.426335198607)
30140122,침산동,대전광역시 중구 침산동,POINT(36.281046059827 127.39181728369)
30140123,목달동,대전광역시 중구 목달동,POINT(36.2621343562352 127.411499131578)
30140124,정생동,대전광역시 중구 정생동,POINT(36.2475879767647 127.40124058286)
30140125,어남동,대전광역시 중구 어남동,POINT(36.227670999516 127.412039272046)
30140126,금동,대전광역시 중구 금동,POINT(36.2425658277097 127.425445207229)
30170101,복수동,대전광역시 서구 복수동,POINT(36.2999799953069 127.378935126694)
30170102,변동,대전광역시 서구 변동,POINT(36.3258260182592 127.386762476923)
30170103,도마동,대전광역시 서구 도마동,POINT(36.3160391986021 127.38115530131)
30170104,정림동,대전광역시 서구 정림동,POINT(36.3044951786302 127.366714213649)
30170105,용문동,대전광역시 서구 용문동,POINT(36.3389135932139 127.39153662262)
30170106,탄방동,대전광역시 서구 탄방동,POINT(36.3466402192899 127.395385119788)
30170108,괴정동,대전광역시 서구 괴정동,POINT(36.337138291707 127.382064497169)
30170109,가장동,대전광역시 서구 가장동,POINT(36.330109894048 127.385188763848)
30170110,내동,대전광역시 서구 내동,POINT(36.3322111734858 127.377362575419)
30170111,갈마동,대전광역시 서구 갈마동,POINT(36.3526615199213 127.367840159016)
30170112,둔산동,대전광역시 서구 둔산동,POINT(36.3525471565863 127.385816196595)
30170113,월평동,대전광역시 서구 월평동,POINT(36.3546931857663 127.357608933166)
30170114,가수원동,대전광역시 서구 가수원동,POINT(36.3035880722451 127.34943491264)
30170115,도안동,대전광역시 서구 도안동,POINT(36.3236309850037 127.346740231544)
30170116,관저동,대전광역시 서구 관저동,POINT(36.303857041868 127.33736713095)
30170117,흑석동,대전광역시 서구 흑석동,POINT(36.2636713049895 127.347454272413)
30170118,매노동,대전광역시 서구 매노동,POINT(36.2437159505617 127.333303659232)
30170119,산직동,대전광역시 서구 산직동,POINT(36.2453328766493 127.353945990359)
30170120,장안동,대전광역시 서구 장안동,POINT(36.219882060227 127.348181412445)
30170121,평촌동,대전광역시 서구 평촌동,POINT(36.2391811782622 127.313282421729)
30170122,오동,대전광역시 서구 오동,POINT(36.2202326972557 127.322091018675)
30170123,우명동,대전광역시 서구 우명동,POINT(36.2278732950727 127.299075537989)
30170124,원정동,대전광역시 서구 원정동,POINT(36.2527243695865 127.296277328208)
30170125,용촌동,대전광역시 서구 용촌동,POINT(36.2512569696199 127.320162161264)
30170126,봉곡동,대전광역시 서구 봉곡동,POINT(36.270967561262 127.32025151422)
30170127,괴곡동,대전광역시 서구 괴곡동,POINT(36.2811820342312 127.360029216893)
30170128,만년동,대전광역시 서구 만년동,POINT(36.3675085566387 127.375023596287)
30200101,원내동,대전광역시 유성구 원내동,POINT(36.295099545558 127.316867870265)
30200102,교촌동,대전광역시 유성구 교촌동,POINT(36.3077933526097 127.312176002492)
30200103,대정동,대전광역시 유성구 대정동,POINT(36.3148257990781 127.331076169022)
30200104,용계동,대전광역시 유성구 용계동,POINT(36.3232728261105 127.329352325585)
30200105,학하동,대전광역시 유성구 학하동,POINT(36.3411495961537 127.308731204812)
30200106,계산동,대전광역시 유성구 계산동,POINT(36.3385412439721 127.293852980217)
30200107,성북동,대전광역시 유성구 성북동,POINT(36.3060701442423 127.290791709425)
30200108,세동,대전광역시 유성구 세동,POINT(36.2934480386581 127.274834596405)
30200109,송정동,대전광역시 유성구 송정동,POINT(36.2869498135077 127.258150375658)
30200110,방동,대전광역시 유성구 방동,POINT(36.277548322191 127.29418071738)
30200111,봉명동,대전광역시 유성구 봉명동,POINT(36.3549114724545 127.345907414374)
30200112,구암동,대전광역시 유성구 구암동,POINT(36.3519385888595 127.323679920393)
30200113,덕명동,대전광역시 유성구 덕명동,POINT(36.3514737208223 127.297266017143)
30200114,원신흥동,대전광역시 유성구 원신흥동,POINT(36.3421510420859 127.343329061063)
30200115,상대동,대전광역시 유성구 상대동,POINT(36.3468039903402 127.334691588011)
30200116,복용동,대전광역시 유성구 복용동,POINT(36.3449987256122 127.313157684658)
30200117,장대동,대전광역시 유성구 장대동,POINT(36.3629526585344 127.332251511601)
30200118,갑동,대전광역시 유성구 갑동,POINT(36.3680171255378 127.290830399085)
30200119,노은동,대전광역시 유성구 노은동,POINT(36.3682747209834 127.318452455186)
30200120,지족동,대전광역시 유성구 지족동,POINT(36.3802222170795 127.31102533917)
30200121,죽동,대전광역시 유성구 죽동,POINT(36.3767410143454 127.335974335378)
30200122,궁동,대전광역시 유성구 궁동,POINT(36.3674377559455 127.343422294907)
30200123,어은동,대전광역시 유성구 어은동,POINT(36.3743834890298 127.355911578359)
30200124,구성동,대전광역시 유성구 구성동,POINT(36.37096141244 127.367039284927)
30200125,신성동,대전광역시 유성구 신성동,POINT(36.3838680517777 127.349593151015)
30200126,가정동,대전광역시 유성구 가정동,POINT(36.3805785763926 127.367084472042)
30200127,도룡동,대전광역시 유성구 도룡동,POINT(36.3753524482403 127.386307684878)
30200128,장동,대전광역시 유성구 장동,POINT(36.4003333080821 127.357211505724)
30200129,방현동,대전광역시 유성구 방현동,POINT(36.4122663834233 127.362653424746)
30200130,화암동,대전광역시 유성구 화암동,POINT(36.4125606963227 127.375886700276)
30200131,덕진동,대전광역시 유성구 덕진동,POINT(36.423615479032 127.368013981303)
30200132,하기동,대전광역시 유성구 하기동,POINT(36.3915429263121 127.327803174974)
30200133,추목동,대전광역시 유성구 추목동,POINT(36.4179580165704 127.349397996496)
30200134,자운동,대전광역시 유성구 자운동,POINT(36.4027047910382 127.345084602985)
30200135,신봉동,대전광역시 유성구 신봉동,POINT(36.4069101870462 127.332826543509)
30200136,수남동,대전광역시 유성구 수남동,POINT(36.4149120002706 127.319837967658)
30200137,안산동,대전광역시 유성구 안산동,POINT(36.4081978017677 127.292621167438)
30200138,외삼동,대전광역시 유성구 외삼동,POINT(36.4010724999659 127.316214011206)
30200139,반석동,대전광역시 유성구 반석동,POINT(36.3945513642236 127.29664969477)
30200140,문지동,대전광역시 유성구 문지동,POINT(36.391139122298 127.397844033525)
30200141,전민동,대전광역시 유성구 전민동,POINT(36.3999729138526 127.400377160331)
30200142,원촌동,대전광역시 유성구 원촌동,POINT(36.3808102590536 127.403653520412)
30200143,탑립동,대전광역시 유성구 탑립동,POINT(36.41640758006 127.411740601726)
30200144,용산동,대전광역시 유성구 용산동,POINT(36.4217434336629 127.400863552541)
30200145,봉산동,대전광역시 유성구 봉산동,POINT(36.4475527876792 127.384398805539)
30200146,관평동,대전광역시 유성구 관평동,POINT(36.4231207490064 127.388769859047)
30200147,송강동,대전광역시 유성구 송강동,POINT(36.4307279721096 127.381630476095)
30200148,금고동,대전광역시 유성구 금고동,POINT(36.4646412815354 127.389182339314)
30200149,대동,대전광역시 유성구 대동,POINT(36.4795366673062 127.394345231376)
30200150,금탄동,대전광역시 유성구 금탄동,POINT(36.4907448882612 127.381701482906)
30200151,신동,대전광역시 유성구 신동,POINT(36.4746455317664 127.371781063762)
30200152,둔곡동,대전광역시 유성구 둔곡동,POINT(36.4582132692471 127.364362118397)
30200153,구룡동,대전광역시 유성구 구룡동,POINT(36.4431121490927 127.360030823127)
30230101,오정동,대전광역시 대덕구 오정동,POINT(36.3538403567367 127.409900161618)
30230102,대화동,대전광역시 대덕구 대화동,POINT(36.3664804183072 127.411410536653)
30230103,읍내동,대전광역시 대덕구 읍내동,POINT(36.3793112840074 127.425306156536)
30230104,연축동,대전광역시 대덕구 연축동,POINT(36.3904136842561 127.425304206537)
30230105,신대동,대전광역시 대덕구 신대동,POINT(36.3989562765438 127.41829229941)
30230106,와동,대전광역시 대덕구 와동,POINT(36.4124297927117 127.425633799972)
30230107,송촌동,대전광역시 대덕구 송촌동,POINT(36.3657586658524 127.439967262996)
30230108,법동,대전광역시 대덕구 법동,POINT(36.3707593834746 127.426766168389)
30230109,중리동,대전광역시 대덕구 중리동,POINT(36.3605737779523 127.426420863562)
30230110,비래동,대전광역시 대덕구 비래동,POINT(36.3548963656834 127.450017671709)
30230111,석봉동,대전광역시 대덕구 석봉동,POINT(36.4508924261063 127.423305032144)
30230112,목상동,대전광역시 대덕구 목상동,POINT(36.4485087587779 127.412262656128)
30230113,문평동,대전광역시 대덕구 문평동,POINT(36.4456020279258 127.396716526258)
30230114,신일동,대전광역시 대덕구 신일동,POINT(36.4380332799492 127.407125999633)
30230115,덕암동,대전광역시 대덕구 덕암동,POINT(36.4403037751322 127.426856681678)
30230116,상서동,대전광역시 대덕구 상서동,POINT(36.42566820382 127.419943168404)
30230117,평촌동,대전광역시 대덕구 평촌동,POINT(36.4326251203994 127.435058247866)
30230118,장동,대전광역시 대덕구 장동,POINT(36.4056790790613 127.443246840143)
30230119,용호동,대전광역시 대덕구 용호동,POINT(36.4403862029214 127.45148335886)
30230120,이현동,대전광역시 대덕구 이현동,POINT(36.4118442312024 127.461954366543)
30230121,갈전동,대전광역시 대덕구 갈전동,POINT(36.4289159653448 127.470231794045)
30230122,부수동,대전광역시 대덕구 부수동,POINT(36.4409146434288 127.47778577409)
30230123,황호동,대전광역시 대덕구 황호동,POINT(36.447546005431 127.491389924683)
30230124,삼정동,대전광역시 대덕구 삼정동,POINT(36.4446290608231 127.466431698198)
30230125,미호동,대전광역시 대덕구 미호동,POINT(36.4634406767893 127.472167212185)
30230126,신탄진동,대전광역시 대덕구 신탄진동,POINT(36.4517152153313 127.429101079908)
31110101,학성동,울산광역시 중구 학성동,POINT(35.5553460502666 129.334602561945)
31110102,학산동,울산광역시 중구 학산동,POINT(35.5569994756363 129.326076240871)
31110103,복산동,울산광역시 중구 복산동,POINT(35.5630323659712 129.327040219799)
31110104,북정동,울산광역시 중구 북정동,POINT(35.5598760718596 129.321007574815)
31110105,옥교동,울산광역시 중구 옥교동,POINT(35.5528054034177 129.325077345699)
31110106,성남동,울산광역시 중구 성남동,POINT(35.5533424659738 129.318715349511)
31110107,교동,울산광역시 중구 교동,POINT(35.5625242982141 129.316183396571)
31110108,우정동,울산광역시 중구 우정동,POINT(35.5552709011894 129.312516733506)
31110109,성안동,울산광역시 중구 성안동,POINT(35.5744154667147 129.30975841171)
31110110,유곡동,울산광역시 중구 유곡동,POINT(35.5690856999481 129.2921585162)
31110111,태화동,울산광역시 중구 태화동,POINT(35.5565421362362 129.30448179333)
31110112,다운동,울산광역시 중구 다운동,POINT(35.5562850978167 129.275712620529)
31110113,동동,울산광역시 중구 동동,POINT(35.5738725909684 129.348652873801)
31110114,서동,울산광역시 중구 서동,POINT(35.5815622023299 129.343375759647)
31110115,남외동,울산광역시 중구 남외동,POINT(35.5647382468598 129.347054025732)
31110116,장현동,울산광역시 중구 장현동,POINT(35.5889728218739 129.335375932331)
31110117,약사동,울산광역시 중구 약사동,POINT(35.5704004532714 129.337227501107)
31110118,반구동,울산광역시 중구 반구동,POINT(35.556405990254 129.341646169819)
31140101,무거동,울산광역시 남구 무거동,POINT(35.5509734013774 129.26072152021)
31140102,옥동,울산광역시 남구 옥동,POINT(35.5352922152784 129.293859640172)
31140103,두왕동,울산광역시 남구 두왕동,POINT(35.5090097116982 129.299542873703)
31140104,신정동,울산광역시 남구 신정동,POINT(35.5286908183997 129.306242049525)
31140105,달동,울산광역시 남구 달동,POINT(35.5363579790753 129.316532962709)
31140106,삼산동,울산광역시 남구 삼산동,POINT(35.5444169723408 129.331864527424)
31140107,여천동,울산광역시 남구 여천동,POINT(35.5229601610736 129.351942513971)
31140108,야음동,울산광역시 남구 야음동,POINT(35.5254718802474 129.334534550021)
31140109,선암동,울산광역시 남구 선암동,POINT(35.5149461218282 129.338324957228)
31140110,상개동,울산광역시 남구 상개동,POINT(35.5053979302352 129.31763099347)
31140111,부곡동,울산광역시 남구 부곡동,POINT(35.499615556977 129.333389100499)
31140112,고사동,울산광역시 남구 고사동,POINT(35.5014129696848 129.355875696953)
31140113,성암동,울산광역시 남구 성암동,POINT(35.4813935555202 129.347447553279)
31140114,황성동,울산광역시 남구 황성동,POINT(35.467361943748 129.358547220397)
31140115,용연동,울산광역시 남구 용연동,POINT(35.4803224000691 129.362067726535)
31140116,남화동,울산광역시 남구 남화동,POINT(35.476000533485 129.37804576388)
31140117,용잠동,울산광역시 남구 용잠동,POINT(35.488100536497 129.376185758889)
31140118,장생포동,울산광역시 남구 장생포동,POINT(35.5048737757681 129.372382463874)
31140119,매암동,울산광역시 남구 매암동,POINT(35.5116714097611 129.377136099708)
31170101,방어동,울산광역시 동구 방어동,POINT(35.4862304417203 129.423974129488)
31170102,화정동,울산광역시 동구 화정동,POINT(35.4958845021463 129.422615967737)
31170103,일산동,울산광역시 동구 일산동,POINT(35.4990783464634 129.431363575859)
31170104,전하동,울산광역시 동구 전하동,POINT(35.5168132616073 129.428561434484)
31170105,미포동,울산광역시 동구 미포동,POINT(35.5345419528794 129.442482583821)
31170106,주전동,울산광역시 동구 주전동,POINT(35.5593852716594 129.448520489175)
31170107,동부동,울산광역시 동구 동부동,POINT(35.5523067216852 129.427859086003)
31170108,서부동,울산광역시 동구 서부동,POINT(35.5315793607065 129.417811759965)
31200101,창평동,울산광역시 북구 창평동,POINT(35.6146960466546 129.362535981228)
31200102,호계동,울산광역시 북구 호계동,POINT(35.6287857351074 129.362301739728)
31200103,매곡동,울산광역시 북구 매곡동,POINT(35.6440061479904 129.367253622611)
31200104,가대동,울산광역시 북구 가대동,POINT(35.6080704836118 129.308320503364)
31200105,신천동,울산광역시 북구 신천동,POINT(35.6367970638729 129.347968075651)
31200106,중산동,울산광역시 북구 중산동,POINT(35.6637974175003 129.350843351972)
31200107,상안동,울산광역시 북구 상안동,POINT(35.6231265114715 129.340558291626)
31200108,천곡동,울산광역시 북구 천곡동,POINT(35.6469004913624 129.32694539328)
31200109,달천동,울산광역시 북구 달천동,POINT(35.6304973704617 129.310687134664)
31200110,시례동,울산광역시 북구 시례동,POINT(35.6051144529341 129.339172747951)
31200111,무룡동,울산광역시 북구 무룡동,POINT(35.6162964109926 129.403689244799)
31200112,구유동,울산광역시 북구 구유동,POINT(35.6055009813905 129.451125884272)
31200113,정자동,울산광역시 북구 정자동,POINT(35.6166927379079 129.443094530052)
31200114,신명동,울산광역시 북구 신명동,POINT(35.6502146425528 129.439885222634)
31200115,대안동,울산광역시 북구 대안동,POINT(35.6507171117367 129.399651334959)
31200116,당사동,울산광역시 북구 당사동,POINT(35.5916877172123 129.449469013516)
31200117,신현동,울산광역시 북구 신현동,POINT(35.596799288571 129.414976126844)
31200118,산하동,울산광역시 북구 산하동,POINT(35.6317109259186 129.429027518249)
31200119,어물동,울산광역시 북구 어물동,POINT(35.5741676057124 129.413061059022)
31200120,명촌동,울산광역시 북구 명촌동,POINT(35.549649405633 129.362997911117)
31200121,진장동,울산광역시 북구 진장동,POINT(35.5683920656881 129.356146346969)
31200122,연암동,울산광역시 북구 연암동,POINT(35.5825116905797 129.386804365711)
31200123,효문동,울산광역시 북구 효문동,POINT(35.5658993847409 129.375896795042)
31200124,양정동,울산광역시 북구 양정동,POINT(35.5486505018826 129.385345633831)
31200125,화봉동,울산광역시 북구 화봉동,POINT(35.5978979647631 129.384251801541)
31200126,송정동,울산광역시 북구 송정동,POINT(35.6038126773632 129.364493053262)
31200127,염포동,울산광역시 북구 염포동,POINT(35.5306796772569 129.394451689648)
31710250,온산읍,울산광역시 울주군 온산읍,POINT(35.4346153058177 129.314340288159)
31710253,언양읍,울산광역시 울주군 언양읍,POINT(35.5692432956799 129.125679846813)
31710256,온양읍,울산광역시 울주군 온양읍,POINT(35.4194264388709 129.280459268566)
31710259,범서읍,울산광역시 울주군 범서읍,POINT(35.5686301683014 129.23058513398)
31710262,청량읍,울산광역시 울주군 청량읍,POINT(35.4932938697927 129.269350570182)
31710265,삼남읍,울산광역시 울주군 삼남읍,POINT(35.5410832750539 129.108584026826)
31710310,서생면,울산광역시 울주군 서생면,POINT(35.3499614459463 129.325929218322)
31710340,웅촌면,울산광역시 울주군 웅촌면,POINT(35.4612881859323 129.208324659127)
31710360,두동면,울산광역시 울주군 두동면,POINT(35.6542688430378 129.201164555037)
31710370,두서면,울산광역시 울주군 두서면,POINT(35.6479465736507 129.161800864978)
31710380,상북면,울산광역시 울주군 상북면,POINT(35.5905343282687 129.091289767869)
31710400,삼동면,울산광역시 울주군 삼동면,POINT(35.5237326829422 129.157621044623)
36110101,반곡동,세종특별자치시 반곡동,POINT(36.4987729615701 127.310686222061)
36110102,소담동,세종특별자치시 소담동,POINT(36.4840852051253 127.300409935756)
36110103,보람동,세종특별자치시 보람동,POINT(36.4786266695468 127.290676321154)
36110104,대평동,세종특별자치시 대평동,POINT(36.4701788762716 127.274841285487)
36110105,가람동,세종특별자치시 가람동,POINT(36.4702502294383 127.245412457164)
36110106,한솔동,세종특별자치시 한솔동,POINT(36.4793724963467 127.254528972726)
36110107,나성동,세종특별자치시 나성동,POINT(36.4890988968745 127.263975556135)
36110108,새롬동,세종특별자치시 새롬동,POINT(36.4849939143308 127.251985107183)
36110109,다정동,세종특별자치시 다정동,POINT(36.4943980971976 127.250412851526)
36110110,어진동,세종특별자치시 어진동,POINT(36.5017561517529 127.256718541701)
36110111,종촌동,세종특별자치시 종촌동,POINT(36.5044372889982 127.246801762529)
36110112,고운동,세종특별자치시 고운동,POINT(36.5241551273918 127.237632940381)
36110113,아름동,세종특별자치시 아름동,POINT(36.5119225053877 127.247562317015)
36110114,도담동,세종특별자치시 도담동,POINT(36.5151654998968 127.261616917625)
36110115,산울동,세종특별자치시 산울동,POINT(36.5344968635532 127.255026637329)
36110116,해밀동,세종특별자치시 해밀동,POINT(36.5270398135394 127.267784618302)
36110117,합강동,세종특별자치시 합강동,POINT(36.5251276225294 127.330304193404)
36110118,집현동,세종특별자치시 집현동,POINT(36.4964191755278 127.328177671692)
36110119,세종동,세종특별자치시 세종동,POINT(36.5028024086016 127.290873824751)
36110120,누리동,세종특별자치시 누리동,POINT(36.5281390733278 127.293871774477)
36110121,한별동,세종특별자치시 한별동,POINT(36.5358319971677 127.275453112393)
36110122,다솜동,세종특별자치시 다솜동,POINT(36.5345143275902 127.322277263919)
36110123,용호동,세종특별자치시 용호동,POINT(36.5379984790399 127.309226060727)
36110250,조치원읍,세종특별자치시 조치원읍,POINT(36.6045916457075 127.298444484667)
36110310,연기면,세종특별자치시 연기면,POINT(36.5430865816301 127.239397335324)
36110320,연동면,세종특별자치시 연동면,POINT(36.5552990017928 127.327345245798)
36110330,부강면,세종특별자치시 부강면,POINT(36.5297446571303 127.370923522244)
36110340,금남면,세종특별자치시 금남면,POINT(36.4639083902344 127.280357292817)
36110350,장군면,세종특별자치시 장군면,POINT(36.4967113002573 127.205654457633)
36110360,연서면,세종특별자치시 연서면,POINT(36.5925410679434 127.27153314643)
36110370,전의면,세종특별자치시 전의면,POINT(36.6813970295603 127.196004270138)
36110380,전동면,세종특별자치시 전동면,POINT(36.6559328684459 127.264118976061)
36110390,소정면,세종특별자치시 소정면,POINT(36.7223426518514 127.158295280854)
41111129,파장동,경기도 수원시 장안구 파장동,POINT(37.3103196025958 126.997419023951)
41111130,정자동,경기도 수원시 장안구 정자동,POINT(37.3017558325298 126.990841281045)
41111131,이목동,경기도 수원시 장안구 이목동,POINT(37.3189026787412 126.97819910328)
41111132,율전동,경기도 수원시 장안구 율전동,POINT(37.3028804285456 126.969789313003)
41111133,천천동,경기도 수원시 장안구 천천동,POINT(37.2920047534452 126.977119691468)
41111134,영화동,경기도 수원시 장안구 영화동,POINT(37.2931846908547 127.014029745892)
41111135,송죽동,경기도 수원시 장안구 송죽동,POINT(37.3005053421742 127.006983971536)
